#-----------------------------------------------------------------------------
# Date d'extraction : 01/09/2021 - 16h01 loc.
#-----------------------------------------------------------------------------
# Producteur : DCLIM
# Experience : CLIMSEC
# Modele     : ARPEGE_RETIC
# Scenario :
#     REF : r�f�rence
#-----------------------------------------------------------------------------
# Horizons :
#     REF : R�f�rence
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORSPI : Indicateur s�cheresse m�t�orologique
#-----------------------------------------------------------------------------
# Format des enregistrements 
Point;Latitude;Longitude;Contexte;P�riode;NORSPI;
6759;44.8973;-0.6507;REF;REF;0.02;
6760;44.9;-0.5495;REF;REF;0.03;
6761;44.9026;-0.4483;REF;REF;0.03;
6762;44.9051;-0.3472;REF;REF;0.03;
6763;44.9075;-0.246;REF;REF;0.03;
6764;44.9098;-0.1448;REF;REF;0.02;
6765;44.9121;-0.0435;REF;REF;0.02;
6766;44.9142;0.0577;REF;REF;0.02;
6767;44.9162;0.1589;REF;REF;0.02;
6768;44.9182;0.2602;REF;REF;0.02;
6769;44.92;0.3614;REF;REF;0.01;
6770;44.9218;0.4626;REF;REF;0.01;
6771;44.9235;0.5639;REF;REF;0.01;
6772;44.9251;0.6652;REF;REF;0.01;
6773;44.9265;0.7664;REF;REF;0.01;
6774;44.9279;0.8677;REF;REF;0.02;
6775;44.9292;0.969;REF;REF;0.01;
6776;44.9304;1.0703;REF;REF;0.01;
6777;44.9315;1.1716;REF;REF;0.01;
6778;44.9326;1.2728;REF;REF;0.01;
6779;44.9335;1.3741;REF;REF;0.01;
6780;44.9343;1.4754;REF;REF;0.01;
6781;44.9351;1.5767;REF;REF;0.01;
6782;44.9357;1.678;REF;REF;0.01;
6783;44.9363;1.7794;REF;REF;0.01;
6784;44.9367;1.8807;REF;REF;0.01;
6785;44.9371;1.982;REF;REF;0.01;
6786;44.9374;2.0833;REF;REF;0.02;
6787;44.9376;2.1846;REF;REF;0.02;
6788;44.9377;2.2859;REF;REF;0.01;
6789;44.9377;2.3872;REF;REF;0.01;
6790;44.9376;2.4885;REF;REF;0.01;
6791;44.9374;2.5898;REF;REF;0.01;
6792;44.9371;2.6911;REF;REF;0.02;
6793;44.9368;2.7925;REF;REF;0.02;
6794;44.9363;2.8938;REF;REF;0.01;
6795;44.9357;2.9951;REF;REF;0.01;
6796;44.9351;3.0964;REF;REF;0.01;
6797;44.9343;3.1977;REF;REF;0.01;
6798;44.9335;3.299;REF;REF;0.01;
6799;44.9326;3.4003;REF;REF;0.02;
6800;44.9316;3.5016;REF;REF;0;
6801;44.9304;3.6028;REF;REF;0;
6802;44.9292;3.7041;REF;REF;0.02;
6803;44.9279;3.8054;REF;REF;0.02;
6804;44.9266;3.9067;REF;REF;0.02;
6805;44.9251;4.0079;REF;REF;0.02;
6806;44.9235;4.1092;REF;REF;0.02;
6807;44.9218;4.2105;REF;REF;0.02;
6808;44.9201;4.3117;REF;REF;0.03;
6809;44.9182;4.413;REF;REF;0.03;
6810;44.9163;4.5142;REF;REF;0.03;
6811;44.9142;4.6154;REF;REF;0.02;
6812;44.9121;4.7167;REF;REF;0.02;
6813;44.9099;4.8179;REF;REF;0.01;
6814;44.9076;4.9191;REF;REF;0.02;
6815;44.9051;5.0203;REF;REF;0.02;
6816;44.9026;5.1215;REF;REF;0.02;
6817;44.9;5.2226;REF;REF;0.02;
6818;44.8974;5.3238;REF;REF;0.02;
6819;44.8946;5.425;REF;REF;0.02;
6820;44.8917;5.5261;REF;REF;0;
6821;44.8887;5.6273;REF;REF;0.01;
6822;44.8857;5.7284;REF;REF;0.01;
6823;44.8825;5.8295;REF;REF;0.01;
6824;44.8793;5.9306;REF;REF;0;
6825;44.876;6.0317;REF;REF;0;
6826;44.8725;6.1328;REF;REF;0;
6827;44.869;6.2339;REF;REF;0.01;
6828;44.8654;6.3349;REF;REF;0.01;
6829;44.8617;6.436;REF;REF;0.01;
6830;44.8579;6.537;REF;REF;0.01;
6831;44.854;6.638;REF;REF;0.01;
6832;44.85;6.739;REF;REF;0.01;
6833;44.846;6.84;REF;REF;0.01;
6834;44.8418;6.941;REF;REF;0.01;
6897;44.9544;-1.1609;REF;REF;0.02;
6898;44.9575;-1.0597;REF;REF;0.02;
6899;44.9606;-0.9584;REF;REF;0.02;
6900;44.9636;-0.8571;REF;REF;0.02;
6901;44.9664;-0.7558;REF;REF;0.02;
6902;44.9692;-0.6546;REF;REF;0.02;
6903;44.9719;-0.5533;REF;REF;0.02;
6904;44.9745;-0.4519;REF;REF;0.03;
6905;44.977;-0.3506;REF;REF;0.02;
6906;44.9794;-0.2493;REF;REF;0.02;
6907;44.9818;-0.148;REF;REF;0.02;
6908;44.984;-0.0466;REF;REF;0.02;
6909;44.9861;0.0547;REF;REF;0.02;
6910;44.9882;0.1561;REF;REF;0.02;
6911;44.9901;0.2575;REF;REF;0.02;
6912;44.992;0.3588;REF;REF;0.01;
6913;44.9937;0.4602;REF;REF;0.01;
6914;44.9954;0.5616;REF;REF;0.01;
6915;44.997;0.663;REF;REF;0.01;
6916;44.9985;0.7644;REF;REF;0.01;
6917;44.9999;0.8658;REF;REF;0.02;
6918;45.0012;0.9672;REF;REF;0.02;
6919;45.0024;1.0686;REF;REF;0.01;
6920;45.0035;1.1701;REF;REF;0.01;
6921;45.0045;1.2715;REF;REF;0.01;
6922;45.0055;1.3729;REF;REF;0.01;
6923;45.0063;1.4743;REF;REF;0.01;
6924;45.007;1.5758;REF;REF;0.01;
6925;45.0077;1.6772;REF;REF;0.01;
6926;45.0082;1.7786;REF;REF;0.02;
6927;45.0087;1.8801;REF;REF;0.02;
6928;45.0091;1.9815;REF;REF;0.02;
6929;45.0094;2.083;REF;REF;0.02;
6930;45.0095;2.1844;REF;REF;0.01;
6931;45.0096;2.2858;REF;REF;0.01;
6932;45.0096;2.3873;REF;REF;0.01;
6933;45.0095;2.4887;REF;REF;0.02;
6934;45.0094;2.5902;REF;REF;0.02;
6935;45.0091;2.6916;REF;REF;0.02;
6936;45.0087;2.793;REF;REF;0.02;
6937;45.0082;2.8945;REF;REF;0.01;
6938;45.0077;2.9959;REF;REF;0.01;
6939;45.007;3.0974;REF;REF;0.01;
6940;45.0063;3.1988;REF;REF;0.01;
6941;45.0055;3.3002;REF;REF;0.01;
6942;45.0045;3.4016;REF;REF;0;
6943;45.0035;3.5031;REF;REF;0;
6944;45.0024;3.6045;REF;REF;0.02;
6945;45.0012;3.7059;REF;REF;0.02;
6946;44.9999;3.8073;REF;REF;0.02;
6947;44.9985;3.9087;REF;REF;0.02;
6948;44.997;4.0101;REF;REF;0.02;
6949;44.9954;4.1115;REF;REF;0.02;
6950;44.9938;4.2129;REF;REF;0.02;
6951;44.992;4.3143;REF;REF;0.02;
6952;44.9901;4.4156;REF;REF;0.02;
6953;44.9882;4.517;REF;REF;0.02;
6954;44.9862;4.6184;REF;REF;0.02;
6955;44.984;4.7197;REF;REF;0.02;
6956;44.9818;4.8211;REF;REF;0.01;
6957;44.9795;4.9224;REF;REF;0.02;
6958;44.9771;5.0237;REF;REF;0.02;
6959;44.9746;5.1251;REF;REF;0.02;
6960;44.972;5.2264;REF;REF;0.02;
6961;44.9693;5.3277;REF;REF;0.02;
6962;44.9665;5.429;REF;REF;0.02;
6963;44.9636;5.5302;REF;REF;0;
6964;44.9606;5.6315;REF;REF;0.01;
6965;44.9576;5.7328;REF;REF;0.01;
6966;44.9544;5.834;REF;REF;0.02;
6967;44.9512;5.9352;REF;REF;0;
6968;44.9478;6.0365;REF;REF;0;
6969;44.9444;6.1377;REF;REF;0;
6970;44.9409;6.2389;REF;REF;0.01;
6971;44.9373;6.3401;REF;REF;0.01;
6972;44.9336;6.4412;REF;REF;0.01;
6973;44.9298;6.5424;REF;REF;0.01;
6974;44.9259;6.6435;REF;REF;0.01;
7040;45.0263;-1.1654;REF;REF;0.02;
7041;45.0294;-1.064;REF;REF;0.02;
7042;45.0325;-0.9626;REF;REF;0.02;
7043;45.0355;-0.8612;REF;REF;0.02;
7044;45.0384;-0.7598;REF;REF;0.02;
7045;45.0411;-0.6584;REF;REF;0.02;
7046;45.0438;-0.557;REF;REF;0.02;
7047;45.0464;-0.4555;REF;REF;0.02;
7048;45.0489;-0.3541;REF;REF;0.02;
7049;45.0514;-0.2526;REF;REF;0.02;
7050;45.0537;-0.1512;REF;REF;0.02;
7051;45.0559;-0.0497;REF;REF;0.02;
7052;45.0581;0.0518;REF;REF;0.02;
7053;45.0601;0.1533;REF;REF;0.02;
7054;45.0621;0.2548;REF;REF;0.02;
7055;45.0639;0.3563;REF;REF;0.02;
7056;45.0657;0.4578;REF;REF;0.01;
7057;45.0674;0.5593;REF;REF;0.01;
7058;45.0689;0.6608;REF;REF;0.01;
7059;45.0704;0.7624;REF;REF;0.02;
7060;45.0718;0.8639;REF;REF;0.02;
7061;45.0731;0.9655;REF;REF;0.02;
7062;45.0743;1.067;REF;REF;0.02;
7063;45.0755;1.1685;REF;REF;0.01;
7064;45.0765;1.2701;REF;REF;0.01;
7065;45.0774;1.3717;REF;REF;0.01;
7066;45.0782;1.4732;REF;REF;0.01;
7067;45.079;1.5748;REF;REF;0.02;
7068;45.0796;1.6763;REF;REF;0.02;
7069;45.0802;1.7779;REF;REF;0.02;
7070;45.0807;1.8795;REF;REF;0.02;
7071;45.081;1.981;REF;REF;0.02;
7072;45.0813;2.0826;REF;REF;0.02;
7073;45.0815;2.1842;REF;REF;0.01;
7074;45.0816;2.2858;REF;REF;0.01;
7075;45.0816;2.3873;REF;REF;0.01;
7076;45.0815;2.4889;REF;REF;0.02;
7077;45.0813;2.5905;REF;REF;0.02;
7078;45.081;2.6921;REF;REF;0.02;
7079;45.0807;2.7936;REF;REF;0.02;
7080;45.0802;2.8952;REF;REF;0.01;
7081;45.0796;2.9968;REF;REF;0.01;
7082;45.079;3.0983;REF;REF;0.01;
7083;45.0783;3.1999;REF;REF;0.01;
7084;45.0774;3.3015;REF;REF;0;
7085;45.0765;3.403;REF;REF;0;
7086;45.0755;3.5046;REF;REF;0.02;
7087;45.0744;3.6061;REF;REF;0.02;
7088;45.0731;3.7077;REF;REF;0.02;
7089;45.0718;3.8092;REF;REF;0.02;
7090;45.0704;3.9107;REF;REF;0.02;
7091;45.069;4.0123;REF;REF;0.02;
7092;45.0674;4.1138;REF;REF;0.02;
7093;45.0657;4.2153;REF;REF;0.02;
7094;45.0639;4.3168;REF;REF;0.02;
7095;45.0621;4.4183;REF;REF;0.02;
7096;45.0601;4.5198;REF;REF;0.02;
7097;45.0581;4.6213;REF;REF;0.02;
7098;45.0559;4.7228;REF;REF;0.02;
7099;45.0537;4.8243;REF;REF;0.01;
7100;45.0514;4.9257;REF;REF;0.02;
7101;45.049;5.0272;REF;REF;0.02;
7102;45.0465;5.1287;REF;REF;0.02;
7103;45.0439;5.2301;REF;REF;0.02;
7104;45.0412;5.3315;REF;REF;0.02;
7105;45.0384;5.4329;REF;REF;0.02;
7106;45.0355;5.5344;REF;REF;0;
7107;45.0325;5.6358;REF;REF;0.01;
7108;45.0295;5.7371;REF;REF;0.02;
7109;45.0263;5.8385;REF;REF;0.02;
7110;45.0231;5.9399;REF;REF;0.01;
7111;45.0197;6.0412;REF;REF;0;
7112;45.0163;6.1426;REF;REF;0;
7113;45.0128;6.2439;REF;REF;0.01;
7114;45.0091;6.3452;REF;REF;0.01;
7115;45.0054;6.4465;REF;REF;0.01;
7116;45.0016;6.5478;REF;REF;0.01;
7117;44.9977;6.6491;REF;REF;0.01;
7183;45.0982;-1.1699;REF;REF;0.02;
7184;45.1013;-1.0684;REF;REF;0.02;
7185;45.1044;-0.9669;REF;REF;0.02;
7186;45.1074;-0.8654;REF;REF;0.02;
7187;45.1103;-0.7638;REF;REF;0.02;
7188;45.113;-0.6623;REF;REF;0.02;
7189;45.1157;-0.5607;REF;REF;0.02;
7190;45.1184;-0.4592;REF;REF;0.02;
7191;45.1209;-0.3576;REF;REF;0.02;
7192;45.1233;-0.256;REF;REF;0.02;
7193;45.1256;-0.1544;REF;REF;0.03;
7194;45.1279;-0.0528;REF;REF;0.03;
7195;45.13;0.0488;REF;REF;0.02;
7196;45.132;0.1505;REF;REF;0.02;
7197;45.134;0.2521;REF;REF;0.02;
7198;45.1359;0.3537;REF;REF;0.02;
7199;45.1376;0.4554;REF;REF;0.01;
7200;45.1393;0.557;REF;REF;0.01;
7201;45.1409;0.6587;REF;REF;0.01;
7202;45.1424;0.7603;REF;REF;0.02;
7203;45.1438;0.862;REF;REF;0.02;
7204;45.1451;0.9637;REF;REF;0.02;
7205;45.1463;1.0654;REF;REF;0.02;
7206;45.1474;1.167;REF;REF;0.02;
7207;45.1484;1.2687;REF;REF;0.02;
7208;45.1494;1.3704;REF;REF;0.01;
7209;45.1502;1.4721;REF;REF;0.01;
7210;45.1509;1.5738;REF;REF;0.01;
7211;45.1516;1.6755;REF;REF;0.02;
7212;45.1522;1.7772;REF;REF;0.02;
7213;45.1526;1.8789;REF;REF;0.02;
7214;45.153;1.9806;REF;REF;0.02;
7215;45.1533;2.0823;REF;REF;0.02;
7216;45.1535;2.184;REF;REF;0.02;
7217;45.1536;2.2857;REF;REF;0.01;
7218;45.1536;2.3874;REF;REF;0.01;
7219;45.1535;2.4891;REF;REF;0.02;
7220;45.1533;2.5908;REF;REF;0.02;
7221;45.153;2.6925;REF;REF;0.02;
7222;45.1526;2.7942;REF;REF;0.02;
7223;45.1522;2.8959;REF;REF;0.02;
7224;45.1516;2.9976;REF;REF;0.01;
7225;45.151;3.0993;REF;REF;0.01;
7226;45.1502;3.201;REF;REF;0.01;
7227;45.1494;3.3027;REF;REF;0;
7228;45.1484;3.4044;REF;REF;0.02;
7229;45.1474;3.5061;REF;REF;0.02;
7230;45.1463;3.6078;REF;REF;0.02;
7231;45.1451;3.7094;REF;REF;0.02;
7232;45.1438;3.8111;REF;REF;0.02;
7233;45.1424;3.9128;REF;REF;0.02;
7234;45.1409;4.0144;REF;REF;0.02;
7235;45.1393;4.1161;REF;REF;0.02;
7236;45.1376;4.2177;REF;REF;0.02;
7237;45.1359;4.3194;REF;REF;0.02;
7238;45.134;4.421;REF;REF;0.02;
7239;45.1321;4.5226;REF;REF;0.02;
7240;45.13;4.6243;REF;REF;0.02;
7241;45.1279;4.7259;REF;REF;0.02;
7242;45.1256;4.8275;REF;REF;0.02;
7243;45.1233;4.9291;REF;REF;0.02;
7244;45.1209;5.0307;REF;REF;0.02;
7245;45.1184;5.1323;REF;REF;0.02;
7246;45.1158;5.2338;REF;REF;0.01;
7247;45.1131;5.3354;REF;REF;0.01;
7248;45.1103;5.4369;REF;REF;0.01;
7249;45.1074;5.5385;REF;REF;0.01;
7250;45.1044;5.64;REF;REF;0.01;
7251;45.1014;5.7415;REF;REF;0.01;
7252;45.0982;5.8431;REF;REF;0.02;
7253;45.0949;5.9445;REF;REF;0.02;
7254;45.0916;6.046;REF;REF;0.01;
7255;45.0882;6.1475;REF;REF;0;
7256;45.0846;6.249;REF;REF;0.01;
7257;45.081;6.3504;REF;REF;0;
7258;45.0773;6.4518;REF;REF;0;
7259;45.0735;6.5533;REF;REF;0.01;
7326;45.1701;-1.1745;REF;REF;0.02;
7327;45.1732;-1.0728;REF;REF;0.02;
7328;45.1763;-0.9712;REF;REF;0.02;
7329;45.1793;-0.8695;REF;REF;0.02;
7330;45.1822;-0.7679;REF;REF;0.02;
7331;45.185;-0.6662;REF;REF;0.02;
7332;45.1877;-0.5645;REF;REF;0.02;
7333;45.1903;-0.4628;REF;REF;0.02;
7334;45.1928;-0.3611;REF;REF;0.03;
7335;45.1952;-0.2593;REF;REF;0.03;
7336;45.1975;-0.1576;REF;REF;0.03;
7337;45.1998;-0.0559;REF;REF;0.03;
7338;45.2019;0.0459;REF;REF;0.02;
7339;45.204;0.1476;REF;REF;0.02;
7340;45.2059;0.2494;REF;REF;0.02;
7341;45.2078;0.3512;REF;REF;0.02;
7342;45.2096;0.4529;REF;REF;0.01;
7343;45.2112;0.5547;REF;REF;0.01;
7344;45.2128;0.6565;REF;REF;0.01;
7345;45.2143;0.7583;REF;REF;0.01;
7346;45.2157;0.8601;REF;REF;0.01;
7347;45.217;0.9619;REF;REF;0.02;
7348;45.2182;1.0637;REF;REF;0.02;
7349;45.2194;1.1655;REF;REF;0.02;
7350;45.2204;1.2673;REF;REF;0.02;
7351;45.2213;1.3692;REF;REF;0.02;
7352;45.2222;1.471;REF;REF;0.01;
7353;45.2229;1.5728;REF;REF;0.02;
7354;45.2236;1.6746;REF;REF;0.02;
7355;45.2241;1.7765;REF;REF;0.02;
7356;45.2246;1.8783;REF;REF;0.02;
7357;45.225;1.9801;REF;REF;0.02;
7358;45.2252;2.082;REF;REF;0.02;
7359;45.2254;2.1838;REF;REF;0.02;
7360;45.2255;2.2856;REF;REF;0.01;
7361;45.2255;2.3875;REF;REF;0.01;
7362;45.2254;2.4893;REF;REF;0.02;
7363;45.2252;2.5911;REF;REF;0.02;
7364;45.225;2.693;REF;REF;0.02;
7365;45.2246;2.7948;REF;REF;0.02;
7366;45.2241;2.8966;REF;REF;0.02;
7367;45.2236;2.9985;REF;REF;0.02;
7368;45.2229;3.1003;REF;REF;0.02;
7369;45.2222;3.2021;REF;REF;0.01;
7370;45.2213;3.304;REF;REF;0.02;
7371;45.2204;3.4058;REF;REF;0.02;
7372;45.2194;3.5076;REF;REF;0.02;
7373;45.2183;3.6094;REF;REF;0.02;
7374;45.217;3.7112;REF;REF;0.02;
7375;45.2157;3.813;REF;REF;0.02;
7376;45.2143;3.9148;REF;REF;0.02;
7377;45.2129;4.0166;REF;REF;0.02;
7378;45.2113;4.1184;REF;REF;0.02;
7379;45.2096;4.2202;REF;REF;0.02;
7380;45.2078;4.3219;REF;REF;0.02;
7381;45.206;4.4237;REF;REF;0.02;
7382;45.204;4.5255;REF;REF;0.02;
7383;45.202;4.6272;REF;REF;0.02;
7384;45.1998;4.729;REF;REF;0.02;
7385;45.1976;4.8307;REF;REF;0.02;
7386;45.1952;4.9324;REF;REF;0.02;
7387;45.1928;5.0342;REF;REF;0.02;
7388;45.1903;5.1359;REF;REF;0.02;
7389;45.1877;5.2376;REF;REF;0;
7390;45.185;5.3393;REF;REF;0.01;
7391;45.1822;5.441;REF;REF;0.01;
7392;45.1793;5.5426;REF;REF;0.01;
7393;45.1763;5.6443;REF;REF;0.01;
7394;45.1733;5.7459;REF;REF;0.01;
7395;45.1701;5.8476;REF;REF;0.01;
7396;45.1668;5.9492;REF;REF;0.02;
7397;45.1635;6.0508;REF;REF;0.01;
7398;45.16;6.1524;REF;REF;0.01;
7399;45.1565;6.254;REF;REF;-0;
7400;45.1529;6.3556;REF;REF;0;
7401;45.1491;6.4572;REF;REF;-0;
7402;45.1453;6.5587;REF;REF;0;
7403;45.1414;6.6603;REF;REF;0;
7405;45.1333;6.8633;REF;REF;-0;
7470;45.2451;-1.0773;REF;REF;0.02;
7471;45.2482;-0.9755;REF;REF;0.02;
7472;45.2512;-0.8737;REF;REF;0.02;
7473;45.2541;-0.7719;REF;REF;0.02;
7474;45.2569;-0.6701;REF;REF;0.02;
7475;45.2596;-0.5682;REF;REF;0.02;
7476;45.2622;-0.4664;REF;REF;0.02;
7477;45.2647;-0.3646;REF;REF;0.03;
7478;45.2671;-0.2627;REF;REF;0.03;
7479;45.2695;-0.1608;REF;REF;0.03;
7480;45.2717;-0.059;REF;REF;0.03;
7481;45.2739;0.0429;REF;REF;0.03;
7482;45.2759;0.1448;REF;REF;0.03;
7483;45.2779;0.2467;REF;REF;0.03;
7484;45.2797;0.3486;REF;REF;0.02;
7485;45.2815;0.4505;REF;REF;0.02;
7486;45.2832;0.5524;REF;REF;0.02;
7487;45.2848;0.6543;REF;REF;0.02;
7488;45.2863;0.7562;REF;REF;0.02;
7489;45.2877;0.8582;REF;REF;0.02;
7490;45.289;0.9601;REF;REF;0.02;
7491;45.2902;1.0621;REF;REF;0.02;
7492;45.2913;1.164;REF;REF;0.02;
7493;45.2923;1.2659;REF;REF;0.02;
7494;45.2933;1.3679;REF;REF;0.01;
7495;45.2941;1.4699;REF;REF;0.02;
7496;45.2949;1.5718;REF;REF;0.02;
7497;45.2955;1.6738;REF;REF;0.02;
7498;45.2961;1.7757;REF;REF;0.02;
7499;45.2966;1.8777;REF;REF;0.02;
7500;45.2969;1.9797;REF;REF;0.02;
7501;45.2972;2.0816;REF;REF;0.02;
7502;45.2974;2.1836;REF;REF;0.02;
7503;45.2975;2.2856;REF;REF;0.02;
7504;45.2975;2.3875;REF;REF;0.01;
7505;45.2974;2.4895;REF;REF;0.01;
7506;45.2972;2.5915;REF;REF;0.02;
7507;45.2969;2.6934;REF;REF;0.02;
7508;45.2966;2.7954;REF;REF;0.02;
7509;45.2961;2.8974;REF;REF;0.02;
7510;45.2955;2.9993;REF;REF;0.01;
7511;45.2949;3.1013;REF;REF;0.02;
7512;45.2941;3.2033;REF;REF;0.02;
7513;45.2933;3.3052;REF;REF;0.02;
7514;45.2924;3.4072;REF;REF;0.02;
7515;45.2913;3.5091;REF;REF;0.02;
7516;45.2902;3.6111;REF;REF;0.02;
7517;45.289;3.713;REF;REF;0.02;
7518;45.2877;3.8149;REF;REF;0.02;
7519;45.2863;3.9169;REF;REF;0.02;
7520;45.2848;4.0188;REF;REF;0.02;
7521;45.2832;4.1207;REF;REF;0.02;
7522;45.2815;4.2226;REF;REF;0.02;
7523;45.2798;4.3245;REF;REF;0.02;
7524;45.2779;4.4264;REF;REF;0.03;
7525;45.2759;4.5283;REF;REF;0.03;
7526;45.2739;4.6302;REF;REF;0.02;
7527;45.2717;4.7321;REF;REF;0.02;
7528;45.2695;4.834;REF;REF;0.02;
7529;45.2672;4.9358;REF;REF;0.02;
7530;45.2647;5.0377;REF;REF;0.02;
7531;45.2622;5.1395;REF;REF;0;
7532;45.2596;5.2413;REF;REF;0;
7533;45.2569;5.3432;REF;REF;0;
7534;45.2541;5.445;REF;REF;0.01;
7535;45.2512;5.5468;REF;REF;0.01;
7536;45.2482;5.6486;REF;REF;0.01;
7537;45.2452;5.7504;REF;REF;0.01;
7538;45.242;5.8521;REF;REF;0.01;
7539;45.2387;5.9539;REF;REF;0.02;
7540;45.2354;6.0556;REF;REF;0.01;
7541;45.2319;6.1574;REF;REF;0.01;
7542;45.2284;6.2591;REF;REF;-0;
7543;45.2247;6.3608;REF;REF;-0;
7544;45.221;6.4625;REF;REF;-0;
7545;45.2172;6.5642;REF;REF;0.01;
7546;45.2133;6.6658;REF;REF;0;
7547;45.2093;6.7675;REF;REF;0;
7548;45.2052;6.8691;REF;REF;0.01;
7613;45.317;-1.0817;REF;REF;0.02;
7614;45.3201;-0.9798;REF;REF;0.02;
7615;45.3231;-0.8778;REF;REF;0.02;
7616;45.326;-0.7759;REF;REF;0.01;
7617;45.3288;-0.674;REF;REF;0.02;
7618;45.3315;-0.572;REF;REF;0.03;
7619;45.3341;-0.47;REF;REF;0.03;
7620;45.3366;-0.3681;REF;REF;0.03;
7621;45.3391;-0.2661;REF;REF;0.03;
7622;45.3414;-0.1641;REF;REF;0.03;
7623;45.3436;-0.0621;REF;REF;0.03;
7624;45.3458;0.0399;REF;REF;0.03;
7625;45.3479;0.1419;REF;REF;0.03;
7626;45.3498;0.244;REF;REF;0.03;
7627;45.3517;0.346;REF;REF;0.02;
7628;45.3535;0.448;REF;REF;0.02;
7629;45.3551;0.5501;REF;REF;0.02;
7630;45.3567;0.6521;REF;REF;0.02;
7631;45.3582;0.7542;REF;REF;0.02;
7632;45.3596;0.8563;REF;REF;0.02;
7633;45.3609;0.9583;REF;REF;0.02;
7634;45.3622;1.0604;REF;REF;0.02;
7635;45.3633;1.1625;REF;REF;0.02;
7636;45.3643;1.2646;REF;REF;0.02;
7637;45.3652;1.3666;REF;REF;0.02;
7638;45.3661;1.4687;REF;REF;0.02;
7639;45.3668;1.5708;REF;REF;0.02;
7640;45.3675;1.6729;REF;REF;0.02;
7641;45.3681;1.775;REF;REF;0.02;
7642;45.3685;1.8771;REF;REF;0.02;
7643;45.3689;1.9792;REF;REF;0.02;
7644;45.3692;2.0813;REF;REF;0.02;
7645;45.3694;2.1834;REF;REF;0.02;
7646;45.3695;2.2855;REF;REF;0.02;
7647;45.3695;2.3876;REF;REF;0.01;
7648;45.3694;2.4897;REF;REF;0.02;
7649;45.3692;2.5918;REF;REF;0.01;
7650;45.3689;2.6939;REF;REF;0.02;
7651;45.3685;2.796;REF;REF;0.02;
7652;45.3681;2.8981;REF;REF;0.01;
7653;45.3675;3.0002;REF;REF;0.01;
7654;45.3668;3.1023;REF;REF;0.02;
7655;45.3661;3.2044;REF;REF;0.02;
7656;45.3653;3.3065;REF;REF;0.02;
7657;45.3643;3.4085;REF;REF;0.02;
7658;45.3633;3.5106;REF;REF;0.02;
7659;45.3622;3.6127;REF;REF;0.02;
7660;45.361;3.7148;REF;REF;0.02;
7661;45.3597;3.8168;REF;REF;0.02;
7662;45.3582;3.9189;REF;REF;0.02;
7663;45.3568;4.021;REF;REF;0.02;
7664;45.3552;4.123;REF;REF;0.02;
7665;45.3535;4.2251;REF;REF;0.02;
7666;45.3517;4.3271;REF;REF;0.02;
7667;45.3498;4.4291;REF;REF;0.02;
7668;45.3479;4.5312;REF;REF;0.02;
7669;45.3458;4.6332;REF;REF;0.03;
7670;45.3437;4.7352;REF;REF;0.01;
7671;45.3414;4.8372;REF;REF;0;
7672;45.3391;4.9392;REF;REF;0;
7673;45.3367;5.0412;REF;REF;0;
7674;45.3341;5.1431;REF;REF;0;
7675;45.3315;5.2451;REF;REF;0;
7676;45.3288;5.3471;REF;REF;0;
7677;45.326;5.449;REF;REF;0;
7678;45.3231;5.551;REF;REF;0.01;
7679;45.3201;5.6529;REF;REF;0.01;
7680;45.3171;5.7548;REF;REF;0.01;
7681;45.3139;5.8567;REF;REF;0.01;
7682;45.3106;5.9586;REF;REF;0.01;
7683;45.3073;6.0605;REF;REF;0.02;
7684;45.3038;6.1623;REF;REF;0.01;
7685;45.3002;6.2642;REF;REF;0;
7686;45.2966;6.366;REF;REF;0.01;
7687;45.2929;6.4679;REF;REF;0.01;
7688;45.289;6.5697;REF;REF;0.01;
7689;45.2851;6.6715;REF;REF;0.01;
7690;45.2811;6.7732;REF;REF;0.01;
7691;45.277;6.875;REF;REF;0.01;
7692;45.2728;6.9768;REF;REF;0.01;
7693;45.2685;7.0785;REF;REF;0.01;
7756;45.3889;-1.0861;REF;REF;0.02;
7757;45.392;-0.9841;REF;REF;0.02;
7758;45.395;-0.882;REF;REF;0.02;
7759;45.3979;-0.78;REF;REF;0.02;
7760;45.4007;-0.6779;REF;REF;0.02;
7761;45.4034;-0.5758;REF;REF;0.03;
7762;45.406;-0.4737;REF;REF;0.03;
7763;45.4086;-0.3716;REF;REF;0.03;
7764;45.411;-0.2695;REF;REF;0.03;
7765;45.4133;-0.1673;REF;REF;0.03;
7766;45.4156;-0.0652;REF;REF;0.03;
7767;45.4177;0.0369;REF;REF;0.03;
7768;45.4198;0.1391;REF;REF;0.03;
7769;45.4218;0.2412;REF;REF;0.03;
7770;45.4236;0.3434;REF;REF;0.02;
7771;45.4254;0.4456;REF;REF;0.02;
7772;45.4271;0.5478;REF;REF;0.02;
7773;45.4287;0.6499;REF;REF;0.02;
7774;45.4302;0.7521;REF;REF;0.02;
7775;45.4316;0.8543;REF;REF;0.02;
7776;45.4329;0.9565;REF;REF;0.02;
7777;45.4341;1.0587;REF;REF;0.02;
7778;45.4352;1.1609;REF;REF;0.02;
7779;45.4363;1.2632;REF;REF;0.02;
7780;45.4372;1.3654;REF;REF;0.02;
7781;45.4381;1.4676;REF;REF;0.02;
7782;45.4388;1.5698;REF;REF;0.02;
7783;45.4395;1.672;REF;REF;0.02;
