#-----------------------------------------------------------------------------
# Date d'extraction : 01/09/2021 - 16h09 loc.
#-----------------------------------------------------------------------------
# Producteur : DCLIM
# Experience : CLIMSEC
# Modele     : ARPEGE_RETIC
# Scenario :
#     B1 : scenario optimiste
#-----------------------------------------------------------------------------
# Horizons :
#     H1 : Horizon proche
#     H2 : Horizon moyen
#     H3 : Horizon lointain
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORSPI : Indicateur s�cheresse m�t�orologique
#-----------------------------------------------------------------------------
# Format des enregistrements 
Point;Latitude;Longitude;Contexte;P�riode;NORSPI;
9120;45.9997;6.8315;B1;H1;-0.59;
9121;45.9955;6.9346;B1;H1;-0.58;
9187;46.1111;-1.0278;B1;H1;-0.76;
9188;46.1141;-0.9244;B1;H1;-0.96;
9189;46.1171;-0.821;B1;H1;-0.96;
9190;46.1199;-0.7176;B1;H1;-0.96;
9191;46.1226;-0.6141;B1;H1;-0.96;
9192;46.1253;-0.5107;B1;H1;-0.96;
9193;46.1279;-0.4073;B1;H1;-1.03;
9194;46.1303;-0.3038;B1;H1;-1.03;
9195;46.1327;-0.2003;B1;H1;-1.03;
9196;46.135;-0.0968;B1;H1;-0.84;
9197;46.1372;0.0066;B1;H1;-0.84;
9198;46.1392;0.1101;B1;H1;-0.84;
9199;46.1412;0.2136;B1;H1;-0.74;
9200;46.1431;0.3171;B1;H1;-0.74;
9201;46.1449;0.4207;B1;H1;-0.74;
9202;46.1466;0.5242;B1;H1;-0.74;
9203;46.1483;0.6277;B1;H1;-0.74;
9204;46.1498;0.7313;B1;H1;-0.61;
9205;46.1512;0.8348;B1;H1;-0.81;
9206;46.1525;0.9383;B1;H1;-0.81;
9207;46.1538;1.0419;B1;H1;-0.81;
9208;46.1549;1.1454;B1;H1;-0.81;
9209;46.1559;1.249;B1;H1;-0.8;
9210;46.1569;1.3526;B1;H1;-0.81;
9211;46.1577;1.4561;B1;H1;-0.81;
9212;46.1585;1.5597;B1;H1;-0.26;
9213;46.1592;1.6633;B1;H1;-0.27;
9214;46.1597;1.7669;B1;H1;-0.35;
9215;46.1602;1.8704;B1;H1;0.03;
9216;46.1606;1.974;B1;H1;-0.12;
9217;46.1609;2.0776;B1;H1;-0.12;
9218;46.1611;2.1812;B1;H1;0.03;
9219;46.1612;2.2848;B1;H1;0.06;
9220;46.1612;2.3883;B1;H1;0.03;
9221;46.1611;2.4919;B1;H1;-0.1;
9222;46.1609;2.5955;B1;H1;0.08;
9223;46.1606;2.6991;B1;H1;0.16;
9224;46.1602;2.8027;B1;H1;0.19;
9225;46.1597;2.9062;B1;H1;0.19;
9226;46.1592;3.0098;B1;H1;0.05;
9227;46.1585;3.1134;B1;H1;0.12;
9228;46.1578;3.2169;B1;H1;0.14;
9229;46.1569;3.3205;B1;H1;0.14;
9230;46.156;3.4241;B1;H1;0.14;
9231;46.1549;3.5276;B1;H1;0.07;
9232;46.1538;3.6312;B1;H1;0.07;
9233;46.1525;3.7347;B1;H1;0.02;
9234;46.1512;3.8383;B1;H1;0.13;
9235;46.1498;3.9418;B1;H1;0.13;
9236;46.1483;4.0454;B1;H1;0.13;
9237;46.1467;4.1489;B1;H1;0.13;
9238;46.145;4.2524;B1;H1;-0.02;
9239;46.1432;4.3559;B1;H1;-0.03;
9240;46.1413;4.4594;B1;H1;-0.18;
9241;46.1393;4.5629;B1;H1;-0.18;
9242;46.1372;4.6664;B1;H1;-0.29;
9243;46.135;4.7699;B1;H1;-0.3;
9244;46.1327;4.8734;B1;H1;-0.36;
9245;46.1304;4.9769;B1;H1;-0.36;
9246;46.1279;5.0803;B1;H1;-0.36;
9247;46.1253;5.1838;B1;H1;-0.36;
9248;46.1227;5.2872;B1;H1;-0.36;
9249;46.1199;5.3907;B1;H1;-0.52;
9250;46.1171;5.4941;B1;H1;-0.52;
9251;46.1142;5.5975;B1;H1;-0.5;
9252;46.1111;5.7009;B1;H1;-0.5;
9253;46.108;5.8043;B1;H1;-0.5;
9254;46.1048;5.9076;B1;H1;-0.47;
9255;46.1015;6.011;B1;H1;-0.48;
9256;46.098;6.1144;B1;H1;-0.48;
9257;46.0945;6.2177;B1;H1;-0.48;
9258;46.0909;6.321;B1;H1;-0.47;
9259;46.0872;6.4243;B1;H1;-0.62;
9260;46.0835;6.5276;B1;H1;-0.62;
9261;46.0796;6.6309;B1;H1;-0.63;
9262;46.0756;6.7342;B1;H1;-0.62;
9263;46.0715;6.8374;B1;H1;-0.58;
9327;46.1733;-1.3428;B1;H1;-0.76;
9329;46.1799;-1.1358;B1;H1;-0.76;
9330;46.183;-1.0322;B1;H1;-0.96;
9331;46.186;-0.9287;B1;H1;-0.96;
9332;46.189;-0.8252;B1;H1;-0.96;
9333;46.1918;-0.7216;B1;H1;-0.96;
9334;46.1946;-0.618;B1;H1;-1.03;
9335;46.1972;-0.5145;B1;H1;-1.03;
9336;46.1998;-0.4109;B1;H1;-1.03;
9337;46.2023;-0.3073;B1;H1;-1.03;
9338;46.2046;-0.2037;B1;H1;-0.84;
9339;46.2069;-0.1001;B1;H1;-0.84;
9340;46.2091;0.0036;B1;H1;-0.84;
9341;46.2112;0.1072;B1;H1;-0.74;
9342;46.2132;0.2108;B1;H1;-0.74;
9343;46.2151;0.3145;B1;H1;-0.74;
9344;46.2169;0.4181;B1;H1;-0.74;
9345;46.2186;0.5218;B1;H1;-0.74;
9346;46.2202;0.6255;B1;H1;-0.74;
9347;46.2217;0.7291;B1;H1;-0.61;
9348;46.2232;0.8328;B1;H1;-0.81;
9349;46.2245;0.9365;B1;H1;-0.81;
9350;46.2257;1.0402;B1;H1;-0.81;
9351;46.2269;1.1439;B1;H1;-0.81;
9352;46.2279;1.2476;B1;H1;-0.8;
9353;46.2289;1.3513;B1;H1;-0.8;
9354;46.2297;1.455;B1;H1;-0.26;
9355;46.2305;1.5587;B1;H1;-0.26;
9356;46.2311;1.6624;B1;H1;-0.27;
9357;46.2317;1.7661;B1;H1;-0.35;
9358;46.2322;1.8698;B1;H1;-0.35;
9359;46.2326;1.9735;B1;H1;0.03;
9360;46.2329;2.0772;B1;H1;0.03;
9361;46.233;2.181;B1;H1;0.03;
9362;46.2331;2.2847;B1;H1;-0.1;
9363;46.2331;2.3884;B1;H1;-0.1;
9364;46.233;2.4921;B1;H1;0.07;
9365;46.2329;2.5958;B1;H1;0.08;
9366;46.2326;2.6996;B1;H1;0.08;
9367;46.2322;2.8033;B1;H1;0.08;
9368;46.2317;2.907;B1;H1;0.16;
9369;46.2311;3.0107;B1;H1;0.14;
9370;46.2305;3.1144;B1;H1;0.12;
9371;46.2297;3.2181;B1;H1;0.14;
9372;46.2289;3.3218;B1;H1;0.14;
9373;46.2279;3.4255;B1;H1;0.14;
9374;46.2269;3.5292;B1;H1;0.14;
9375;46.2257;3.6329;B1;H1;0.07;
9376;46.2245;3.7366;B1;H1;0.07;
9377;46.2232;3.8403;B1;H1;0.13;
9378;46.2218;3.9439;B1;H1;-0.15;
9379;46.2202;4.0476;B1;H1;-0.15;
9380;46.2186;4.1513;B1;H1;-0.02;
9381;46.2169;4.2549;B1;H1;-0.02;
9382;46.2151;4.3586;B1;H1;-0.02;
9383;46.2132;4.4622;B1;H1;-0.18;
9384;46.2112;4.5659;B1;H1;-0.18;
9385;46.2091;4.6695;B1;H1;-0.29;
9386;46.2069;4.7731;B1;H1;-0.19;
9387;46.2047;4.8768;B1;H1;-0.36;
9388;46.2023;4.9804;B1;H1;-0.36;
9389;46.1998;5.084;B1;H1;-0.36;
9390;46.1973;5.1875;B1;H1;-0.36;
9391;46.1946;5.2911;B1;H1;-0.36;
9392;46.1919;5.3947;B1;H1;-0.52;
9393;46.189;5.4982;B1;H1;-0.52;
9394;46.1861;5.6018;B1;H1;-0.5;
9395;46.183;5.7053;B1;H1;-0.5;
9396;46.1799;5.8088;B1;H1;-0.5;
9397;46.1767;5.9123;B1;H1;-0.5;
9398;46.1734;6.0158;B1;H1;-0.47;
9400;46.1664;6.2228;B1;H1;-0.47;
9401;46.1628;6.3263;B1;H1;-0.48;
9402;46.1591;6.4297;B1;H1;-0.63;
9403;46.1553;6.5331;B1;H1;-0.61;
9404;46.1514;6.6366;B1;H1;-0.62;
9405;46.1475;6.74;B1;H1;-0.59;
9472;46.2518;-1.1403;B1;H1;-0.76;
9473;46.2549;-1.0367;B1;H1;-0.96;
9474;46.2579;-0.933;B1;H1;-0.96;
9475;46.2609;-0.8293;B1;H1;-0.96;
9476;46.2637;-0.7256;B1;H1;-1.03;
9477;46.2665;-0.6219;B1;H1;-1.03;
9478;46.2692;-0.5182;B1;H1;-1.03;
9479;46.2717;-0.4145;B1;H1;-1.03;
9480;46.2742;-0.3108;B1;H1;-1.03;
9481;46.2766;-0.207;B1;H1;-0.84;
9482;46.2789;-0.1033;B1;H1;-0.84;
9483;46.281;0.0005;B1;H1;-0.84;
9484;46.2831;0.1043;B1;H1;-0.74;
9485;46.2851;0.208;B1;H1;-0.74;
9486;46.287;0.3118;B1;H1;-0.74;
9487;46.2888;0.4156;B1;H1;-0.74;
9488;46.2906;0.5194;B1;H1;-0.74;
9489;46.2922;0.6232;B1;H1;-0.74;
9490;46.2937;0.727;B1;H1;-0.61;
9491;46.2951;0.8308;B1;H1;-0.61;
9492;46.2965;0.9346;B1;H1;-0.61;
9493;46.2977;1.0385;B1;H1;-0.81;
9494;46.2988;1.1423;B1;H1;-0.81;
9495;46.2999;1.2461;B1;H1;-0.81;
9496;46.3008;1.35;B1;H1;-0.81;
9497;46.3017;1.4538;B1;H1;-0.81;
9498;46.3024;1.5577;B1;H1;-0.26;
9499;46.3031;1.6615;B1;H1;-0.26;
9500;46.3037;1.7653;B1;H1;-0.26;
9501;46.3042;1.8692;B1;H1;-0.26;
9502;46.3045;1.973;B1;H1;-0.26;
9503;46.3048;2.0769;B1;H1;-0.1;
9504;46.305;2.1808;B1;H1;-0.1;
9505;46.3051;2.2846;B1;H1;-0.1;
9506;46.3051;2.3885;B1;H1;-0.1;
9507;46.305;2.4923;B1;H1;0.07;
9508;46.3048;2.5962;B1;H1;0.17;
9509;46.3045;2.7;B1;H1;0.07;
9510;46.3042;2.8039;B1;H1;0.07;
9511;46.3037;2.9077;B1;H1;0.15;
9512;46.3031;3.0116;B1;H1;0.14;
9513;46.3025;3.1154;B1;H1;0.16;
9514;46.3017;3.2193;B1;H1;0.14;
9515;46.3008;3.3231;B1;H1;0.14;
9516;46.2999;3.4269;B1;H1;0.14;
9517;46.2988;3.5308;B1;H1;0.14;
9518;46.2977;3.6346;B1;H1;0.14;
9519;46.2965;3.7384;B1;H1;0.07;
9520;46.2951;3.8423;B1;H1;-0.22;
9521;46.2937;3.9461;B1;H1;-0.15;
9522;46.2922;4.0499;B1;H1;-0.15;
9523;46.2906;4.1537;B1;H1;-0.02;
9524;46.2889;4.2575;B1;H1;-0.02;
9525;46.2871;4.3613;B1;H1;-0.02;
9526;46.2852;4.4651;B1;H1;-0.02;
9527;46.2832;4.5688;B1;H1;-0.02;
9528;46.2811;4.6726;B1;H1;-0.18;
9529;46.2789;4.7764;B1;H1;-0.18;
9530;46.2766;4.8801;B1;H1;-0.37;
9531;46.2742;4.9838;B1;H1;-0.36;
9532;46.2718;5.0876;B1;H1;-0.36;
9533;46.2692;5.1913;B1;H1;-0.36;
9534;46.2665;5.295;B1;H1;-0.36;
9535;46.2638;5.3987;B1;H1;-0.52;
9536;46.2609;5.5024;B1;H1;-0.52;
9537;46.258;5.6061;B1;H1;-0.52;
9538;46.2549;5.7098;B1;H1;-0.5;
9539;46.2518;5.8134;B1;H1;-0.5;
9540;46.2486;5.9171;B1;H1;-0.5;
9541;46.2453;6.0207;B1;H1;-0.5;
9544;46.2347;6.3315;B1;H1;-0.48;
9545;46.231;6.4351;B1;H1;-0.63;
9546;46.2272;6.5387;B1;H1;-0.62;
9547;46.2233;6.6422;B1;H1;-0.62;
9548;46.2193;6.7458;B1;H1;-0.59;
9614;46.3204;-1.2487;B1;H1;-0.75;
9615;46.3237;-1.1449;B1;H1;-0.76;
9616;46.3268;-1.0411;B1;H1;-0.96;
9617;46.3299;-0.9373;B1;H1;-0.96;
9618;46.3328;-0.8335;B1;H1;-0.76;
9619;46.3357;-0.7297;B1;H1;-0.76;
9620;46.3384;-0.6258;B1;H1;-0.76;
9621;46.3411;-0.522;B1;H1;-1.03;
9622;46.3437;-0.4181;B1;H1;-1.03;
9623;46.3461;-0.3143;B1;H1;-1.03;
9624;46.3485;-0.2104;B1;H1;-1.03;
9625;46.3508;-0.1065;B1;H1;-0.84;
9626;46.353;-0.0026;B1;H1;-0.84;
9627;46.3551;0.1013;B1;H1;-0.74;
9628;46.3571;0.2052;B1;H1;-0.74;
9629;46.359;0.3091;B1;H1;-0.74;
9630;46.3608;0.4131;B1;H1;-0.74;
9631;46.3625;0.517;B1;H1;-0.74;
9632;46.3641;0.6209;B1;H1;-0.74;
9633;46.3657;0.7249;B1;H1;-0.61;
9634;46.3671;0.8288;B1;H1;-0.61;
9635;46.3684;0.9328;B1;H1;-0.61;
9636;46.3697;1.0368;B1;H1;-0.61;
9637;46.3708;1.1407;B1;H1;-0.61;
9638;46.3718;1.2447;B1;H1;-0.6;
9639;46.3728;1.3487;B1;H1;-0.81;
9640;46.3737;1.4526;B1;H1;-0.59;
9641;46.3744;1.5566;B1;H1;-0.26;
9642;46.3751;1.6606;B1;H1;-0.26;
9643;46.3757;1.7646;B1;H1;-0.26;
9644;46.3761;1.8686;B1;H1;-0.26;
9645;46.3765;1.9726;B1;H1;-0.1;
9646;46.3768;2.0766;B1;H1;-0.1;
9647;46.377;2.1806;B1;H1;-0.1;
9648;46.3771;2.2845;B1;H1;0.08;
9649;46.3771;2.3885;B1;H1;0.07;
9650;46.377;2.4925;B1;H1;0.07;
9651;46.3768;2.5965;B1;H1;0.16;
9652;46.3765;2.7005;B1;H1;0.07;
9653;46.3761;2.8045;B1;H1;0.5;
9654;46.3757;2.9085;B1;H1;0.12;
9655;46.3751;3.0125;B1;H1;0.14;
9656;46.3744;3.1165;B1;H1;0.15;
9657;46.3737;3.2204;B1;H1;0.12;
9658;46.3728;3.3244;B1;H1;0.14;
9659;46.3719;3.4284;B1;H1;0.14;
9660;46.3708;3.5324;B1;H1;0.14;
9661;46.3697;3.6363;B1;H1;0.14;
9662;46.3684;3.7403;B1;H1;-0.22;
9663;46.3671;3.8442;B1;H1;-0.21;
9664;46.3657;3.9482;B1;H1;-0.22;
9665;46.3641;4.0521;B1;H1;-0.15;
9666;46.3625;4.1561;B1;H1;-0.02;
9667;46.3608;4.26;B1;H1;-0.02;
9668;46.359;4.3639;B1;H1;-0.02;
9669;46.3571;4.4679;B1;H1;-0.02;
9670;46.3551;4.5718;B1;H1;-0.02;
9671;46.353;4.6757;B1;H1;-0.02;
9672;46.3508;4.7796;B1;H1;-0.18;
9673;46.3485;4.8835;B1;H1;-0.37;
9674;46.3462;4.9873;B1;H1;-0.36;
9675;46.3437;5.0912;B1;H1;-0.36;
9676;46.3411;5.1951;B1;H1;-0.36;
9677;46.3385;5.2989;B1;H1;-0.36;
9678;46.3357;5.4028;B1;H1;-0.35;
9679;46.3328;5.5066;B1;H1;-0.35;
9680;46.3299;5.6104;B1;H1;-0.35;
9681;46.3269;5.7142;B1;H1;-0.34;
9682;46.3237;5.818;B1;H1;-0.35;
9683;46.3205;5.9218;B1;H1;-0.35;
9684;46.3171;6.0256;B1;H1;-0.5;
9687;46.3066;6.3368;B1;H1;-0.47;
9688;46.3029;6.4405;B1;H1;-0.48;
9689;46.2991;6.5442;B1;H1;-0.63;
9690;46.2952;6.6479;B1;H1;-0.63;
9691;46.2912;6.7516;B1;H1;-0.6;
9755;46.3856;-1.4613;B1;H1;-0.75;
9756;46.389;-1.3574;B1;H1;-0.76;
9757;46.3923;-1.2535;B1;H1;-0.76;
9758;46.3956;-1.1495;B1;H1;-0.76;
9759;46.3987;-1.0456;B1;H1;-0.76;
9760;46.4018;-0.9417;B1;H1;-0.76;
9761;46.4047;-0.8377;B1;H1;-0.76;
9762;46.4076;-0.7337;B1;H1;-0.76;
9763;46.4103;-0.6298;B1;H1;-0.76;
9764;46.413;-0.5258;B1;H1;-1.03;
9765;46.4156;-0.4218;B1;H1;-1.03;
9766;46.4181;-0.3178;B1;H1;-1.03;
9767;46.4204;-0.2138;B1;H1;-1.03;
9768;46.4227;-0.1097;B1;H1;-0.91;
9769;46.4249;-0.0057;B1;H1;-0.83;
9770;46.427;0.0983;B1;H1;-0.83;
9771;46.429;0.2024;B1;H1;-0.83;
9772;46.4309;0.3064;B1;H1;-0.74;
9773;46.4327;0.4105;B1;H1;-0.74;
9774;46.4345;0.5146;B1;H1;-0.74;
9775;46.4361;0.6187;B1;H1;-0.74;
9776;46.4376;0.7227;B1;H1;-0.61;
9777;46.439;0.8268;B1;H1;-0.61;
9778;46.4404;0.9309;B1;H1;-0.61;
9779;46.4416;1.035;B1;H1;-0.61;
9780;46.4428;1.1391;B1;H1;-0.61;
9781;46.4438;1.2432;B1;H1;-0.6;
9782;46.4448;1.3474;B1;H1;-0.6;
9783;46.4456;1.4515;B1;H1;-0.59;
9784;46.4464;1.5556;B1;H1;-0.59;
9785;46.4471;1.6597;B1;H1;-0.59;
9786;46.4476;1.7638;B1;H1;-0.59;
9787;46.4481;1.868;B1;H1;-0.59;
9788;46.4485;1.9721;B1;H1;-0.59;
9789;46.4488;2.0762;B1;H1;-0.59;
9790;46.449;2.1803;B1;H1;-0.05;
9791;46.4491;2.2845;B1;H1;0.07;
9792;46.4491;2.3886;B1;H1;0.07;
9793;46.449;2.4927;B1;H1;0.07;
9794;46.4488;2.5969;B1;H1;0.16;
9795;46.4485;2.701;B1;H1;0.07;
9796;46.4481;2.8051;B1;H1;0.54;
9797;46.4476;2.9092;B1;H1;0.12;
9798;46.4471;3.0134;B1;H1;0.12;
9799;46.4464;3.1175;B1;H1;0.12;
9800;46.4456;3.2216;B1;H1;0.12;
9801;46.4448;3.3257;B1;H1;0.14;
9802;46.4438;3.4298;B1;H1;0.14;
9803;46.4428;3.5339;B1;H1;0.14;
9804;46.4416;3.638;B1;H1;-0.22;
9805;46.4404;3.7421;B1;H1;-0.22;
9806;46.4391;3.8462;B1;H1;-0.22;
9807;46.4376;3.9503;B1;H1;-0.22;
9808;46.4361;4.0544;B1;H1;-0.15;
9809;46.4345;4.1585;B1;H1;-0.15;
9810;46.4328;4.2626;B1;H1;-0.02;
9811;46.431;4.3666;B1;H1;-0.02;
9812;46.4291;4.4707;B1;H1;-0.02;
9813;46.4271;4.5747;B1;H1;-0.02;
9814;46.425;4.6788;B1;H1;-0.02;
9815;46.4228;4.7828;B1;H1;-0.18;
9816;46.4205;4.8868;B1;H1;-0.37;
9817;46.4181;4.9909;B1;H1;-0.37;
9818;46.4156;5.0949;B1;H1;-0.36;
9819;46.413;5.1989;B1;H1;-0.36;
9820;46.4104;5.3028;B1;H1;-0.35;
9821;46.4076;5.4068;B1;H1;-0.35;
9822;46.4048;5.5108;B1;H1;-0.35;
9823;46.4018;5.6147;B1;H1;-0.35;
9824;46.3988;5.7187;B1;H1;-0.35;
9825;46.3956;5.8226;B1;H1;-0.34;
9826;46.3924;5.9265;B1;H1;-0.35;
9827;46.389;6.0304;B1;H1;-0.5;
9828;46.3856;6.1343;B1;H1;-0.5;
9831;46.3748;6.4459;B1;H1;-0.47;
9832;46.371;6.5498;B1;H1;-0.48;
9833;46.3671;6.6536;B1;H1;-0.63;
9834;46.3631;6.7574;B1;H1;-0.63;
9896;46.4503;-1.6743;B1;H1;-0.75;
9897;46.4539;-1.5703;B1;H1;-0.75;
9898;46.4575;-1.4663;B1;H1;-0.58;
9899;46.4609;-1.3623;B1;H1;-0.76;
9900;46.4642;-1.2582;B1;H1;-0.76;
9901;46.4675;-1.1542;B1;H1;-0.76;
9902;46.4706;-1.0501;B1;H1;-0.76;
9903;46.4737;-0.946;B1;H1;-0.76;
9904;46.4766;-0.8419;B1;H1;-0.76;
9905;46.4795;-0.7378;B1;H1;-0.76;
9906;46.4823;-0.6337;B1;H1;-0.76;
9907;46.4849;-0.5296;B1;H1;-1.03;
9908;46.4875;-0.4254;B1;H1;-0.91;
9909;46.49;-0.3213;B1;H1;-0.91;
9910;46.4924;-0.2171;B1;H1;-0.91;
9911;46.4947;-0.113;B1;H1;-0.91;
9912;46.4969;-0.0088;B1;H1;-0.91;
9913;46.499;0.0954;B1;H1;-0.83;
9914;46.501;0.1996;B1;H1;-0.83;
9915;46.5029;0.3038;B1;H1;-0.74;
9916;46.5047;0.408;B1;H1;-0.74;
9917;46.5064;0.5122;B1;H1;-0.74;
9918;46.508;0.6164;B1;H1;-0.74;
9919;46.5096;0.7206;B1;H1;-0.61;
9920;46.511;0.8248;B1;H1;-0.61;
9921;46.5123;0.9291;B1;H1;-0.61;
9922;46.5136;1.0333;B1;H1;-0.61;
9923;46.5147;1.1375;B1;H1;-0.76;
9924;46.5158;1.2418;B1;H1;-0.76;
9925;46.5167;1.346;B1;H1;-0.75;
9926;46.5176;1.4503;B1;H1;-0.6;
9927;46.5184;1.5545;B1;H1;-0.6;
9928;46.519;1.6588;B1;H1;-0.59;
9929;46.5196;1.7631;B1;H1;-0.59;
9930;46.5201;1.8673;B1;H1;-0.59;
9931;46.5205;1.9716;B1;H1;-0.59;
9932;46.5208;2.0759;B1;H1;-0.59;
9933;46.5209;2.1801;B1;H1;-0.59;
9934;46.521;2.2844;B1;H1;-0.05;
9935;46.521;2.3887;B1;H1;-0.05;
9936;46.5209;2.4929;B1;H1;-0.15;
9937;46.5208;2.5972;B1;H1;0.16;
9938;46.5205;2.7015;B1;H1;0.51;
9939;46.5201;2.8057;B1;H1;0.49;
9940;46.5196;2.91;B1;H1;0.5;
9941;46.519;3.0143;B1;H1;0.12;
9942;46.5184;3.1185;B1;H1;0.12;
9943;46.5176;3.2228;B1;H1;0.51;
9944;46.5167;3.327;B1;H1;-0.22;
9945;46.5158;3.4313;B1;H1;-0.22;
9946;46.5147;3.5355;B1;H1;-0.22;
9947;46.5136;3.6398;B1;H1;-0.22;
9948;46.5124;3.744;B1;H1;-0.22;
9949;46.511;3.8482;B1;H1;-0.22;
9950;46.5096;3.9525;B1;H1;-0.15;
9951;46.5081;4.0567;B1;H1;-0.15;
9952;46.5064;4.1609;B1;H1;-0.15;
9953;46.5047;4.2651;B1;H1;-0.02;
9954;46.5029;4.3693;B1;H1;-0.02;
9955;46.501;4.4735;B1;H1;-0.02;
9956;46.499;4.5777;B1;H1;-0.03;
9957;46.4969;4.6819;B1;H1;-0.03;
9958;46.4947;4.7861;B1;H1;-0.18;
9959;46.4924;4.8902;B1;H1;-0.18;
9960;46.49;4.9944;B1;H1;-0.37;
9961;46.4876;5.0985;B1;H1;-0.19;
9962;46.485;5.2027;B1;H1;-0.19;
9963;46.4823;5.3068;B1;H1;-0.19;
9964;46.4795;5.4109;B1;H1;-0.35;
9965;46.4767;5.515;B1;H1;-0.35;
9966;46.4737;5.6191;B1;H1;-0.35;
9967;46.4707;5.7232;B1;H1;-0.35;
9968;46.4675;5.8272;B1;H1;-0.35;
9969;46.4643;5.9313;B1;H1;-0.35;
9970;46.4609;6.0353;B1;H1;-0.35;
10038;46.5185;-1.7838;B1;H1;-0.75;
10039;46.5222;-1.6796;B1;H1;-0.58;
10040;46.5258;-1.5755;B1;H1;-0.58;
10041;46.5294;-1.4713;B1;H1;-0.58;
10042;46.5328;-1.3672;B1;H1;-0.58;
10043;46.5361;-1.263;B1;H1;-0.58;
10044;46.5394;-1.1588;B1;H1;-0.76;
10045;46.5425;-1.0546;B1;H1;-0.76;
10046;46.5456;-0.9504;B1;H1;-0.76;
10047;46.5486;-0.8461;B1;H1;-0.58;
10048;46.5514;-0.7419;B1;H1;-0.58;
10049;46.5542;-0.6376;B1;H1;-0.69;
10050;46.5569;-0.5334;B1;H1;-0.91;
10051;46.5594;-0.4291;B1;H1;-0.91;
10052;46.5619;-0.3248;B1;H1;-0.91;
10053;46.5643;-0.2205;B1;H1;-0.91;
10054;46.5666;-0.1162;B1;H1;-0.91;
10055;46.5688;-0.0119;B1;H1;-0.91;
10056;46.5709;0.0924;B1;H1;-0.83;
10057;46.5729;0.1967;B1;H1;-0.83;
10058;46.5748;0.3011;B1;H1;-0.74;
10059;46.5767;0.4054;B1;H1;-0.74;
10060;46.5784;0.5097;B1;H1;-0.74;
10061;46.58;0.6141;B1;H1;-0.74;
10062;46.5815;0.7185;B1;H1;-0.61;
10063;46.583;0.8228;B1;H1;-0.61;
10064;46.5843;0.9272;B1;H1;-0.61;
10065;46.5855;1.0316;B1;H1;-0.51;
10066;46.5867;1.1359;B1;H1;-0.76;
10067;46.5877;1.2403;B1;H1;-0.76;
10068;46.5887;1.3447;B1;H1;-0.76;
10069;46.5896;1.4491;B1;H1;-0.6;
10070;46.5903;1.5535;B1;H1;-0.6;
10071;46.591;1.6579;B1;H1;-0.6;
10072;46.5916;1.7623;B1;H1;-0.6;
10073;46.5921;1.8667;B1;H1;-0.6;
10074;46.5924;1.9711;B1;H1;-0.59;
10075;46.5927;2.0755;B1;H1;-0.59;
10076;46.5929;2.1799;B1;H1;-0.59;
10077;46.593;2.2843;B1;H1;-0.15;
10078;46.593;2.3887;B1;H1;-0.05;
10079;46.5929;2.4931;B1;H1;-0.15;
10080;46.5927;2.5976;B1;H1;0.16;
10081;46.5924;2.702;B1;H1;0.49;
10082;46.5921;2.8064;B1;H1;0.48;
10083;46.5916;2.9108;B1;H1;0.51;
10084;46.591;3.0152;B1;H1;0.51;
10085;46.5903;3.1196;B1;H1;0.55;
10086;46.5896;3.224;B1;H1;0.55;
10087;46.5887;3.3284;B1;H1;-0.22;
10088;46.5878;3.4327;B1;H1;-0.22;
10089;46.5867;3.5371;B1;H1;-0.22;
10090;46.5856;3.6415;B1;H1;-0.22;
10091;46.5843;3.7459;B1;H1;-0.15;
10092;46.583;3.8503;B1;H1;-0.15;
10093;46.5816;3.9546;B1;H1;-0.15;
10094;46.58;4.059;B1;H1;-0.15;
10095;46.5784;4.1633;B1;H1;-0.02;
10096;46.5767;4.2677;B1;H1;-0.02;
10097;46.5749;4.372;B1;H1;-0.02;
10098;46.573;4.4764;B1;H1;-0.02;
10099;46.5709;4.5807;B1;H1;-0.02;
10100;46.5688;4.685;B1;H1;-0.02;
10101;46.5666;4.7893;B1;H1;-0.01;
10102;46.5644;4.8936;B1;H1;-0.18;
10103;46.562;4.9979;B1;H1;-0.19;
10104;46.5595;5.1022;B1;H1;-0.19;
10105;46.5569;5.2065;B1;H1;-0.19;
10106;46.5542;5.3107;B1;H1;-0.19;
10107;46.5515;5.415;B1;H1;-0.22;
10108;46.5486;5.5192;B1;H1;-0.35;
10109;46.5456;5.6234;B1;H1;-0.35;
10110;46.5426;5.7277;B1;H1;-0.35;
10111;46.5394;5.8319;B1;H1;-0.35;
10112;46.5362;5.9361;B1;H1;-0.35;
10113;46.5328;6.0402;B1;H1;-0.35;
10114;46.5294;6.1444;B1;H1;-0.35;
10181;46.5903;-1.7892;B1;H1;-0.67;
10182;46.5941;-1.685;B1;H1;-0.58;
10183;46.5977;-1.5807;B1;H1;-0.58;
10184;46.6012;-1.4764;B1;H1;-0.58;
10185;46.6047;-1.3721;B1;H1;-0.58;
10186;46.608;-1.2678;B1;H1;-0.58;
10187;46.6113;-1.1634;B1;H1;-0.58;
10188;46.6144;-1.0591;B1;H1;-0.58;
10189;46.6175;-0.9547;B1;H1;-0.58;
10190;46.6205;-0.8504;B1;H1;-0.58;
10191;46.6233;-0.746;B1;H1;-0.69;
10192;46.6261;-0.6416;B1;H1;-0.69;
10193;46.6288;-0.5372;B1;H1;-0.91;
