Point;Latitude;Longitude;Contexte;P�riode;NORSPI;
8342;45.7114;0.333;A1B;H1;-0.82;
8343;45.7132;0.4357;A1B;H1;-0.82;
8344;45.7149;0.5384;A1B;H1;-1.1;
8345;45.7165;0.6411;A1B;H1;-0.81;
8346;45.718;0.7438;A1B;H1;-0.81;
8347;45.7194;0.8466;A1B;H1;-0.81;
8348;45.7207;0.9493;A1B;H1;-0.68;
8349;45.722;1.0521;A1B;H1;-0.68;
8350;45.7231;1.1548;A1B;H1;-0.68;
8351;45.7241;1.2575;A1B;H1;-0.68;
8352;45.7251;1.3603;A1B;H1;-0.68;
8353;45.7259;1.463;A1B;H1;-0.68;
8354;45.7267;1.5658;A1B;H1;-0.68;
8355;45.7273;1.6686;A1B;H1;-0.68;
8356;45.7279;1.7713;A1B;H1;-0.63;
8357;45.7284;1.8741;A1B;H1;-0.63;
8358;45.7287;1.9769;A1B;H1;-0.47;
8359;45.729;2.0796;A1B;H1;-0.51;
8360;45.7292;2.1824;A1B;H1;-0.51;
8361;45.7293;2.2852;A1B;H1;-0.23;
8362;45.7293;2.3879;A1B;H1;-0.23;
8363;45.7292;2.4907;A1B;H1;0.16;
8364;45.729;2.5935;A1B;H1;0.16;
8365;45.7287;2.6962;A1B;H1;0.16;
8366;45.7284;2.799;A1B;H1;-0.16;
8367;45.7279;2.9018;A1B;H1;-0.16;
8368;45.7273;3.0045;A1B;H1;-0.16;
8369;45.7267;3.1073;A1B;H1;0.08;
8370;45.7259;3.21;A1B;H1;0.28;
8371;45.7251;3.3128;A1B;H1;0.28;
8372;45.7241;3.4156;A1B;H1;0.28;
8373;45.7231;3.5183;A1B;H1;0.18;
8374;45.722;3.621;A1B;H1;0.18;
8375;45.7208;3.7238;A1B;H1;-0.13;
8376;45.7194;3.8265;A1B;H1;-0.15;
8377;45.718;3.9292;A1B;H1;-0.14;
8378;45.7165;4.032;A1B;H1;0.02;
8379;45.7149;4.1347;A1B;H1;0.01;
8380;45.7132;4.2374;A1B;H1;0.01;
8381;45.7114;4.3401;A1B;H1;-0.05;
8382;45.7096;4.4428;A1B;H1;-0.16;
8383;45.7076;4.5455;A1B;H1;-0.16;
8384;45.7055;4.6482;A1B;H1;-0.21;
8385;45.7034;4.7509;A1B;H1;-0.21;
8386;45.7011;4.8535;A1B;H1;-0.21;
8387;45.6988;4.9562;A1B;H1;-0.21;
8388;45.6963;5.0588;A1B;H1;-0.53;
8389;45.6938;5.1615;A1B;H1;-0.35;
8390;45.6911;5.2641;A1B;H1;-0.35;
8391;45.6884;5.3667;A1B;H1;-0.35;
8392;45.6856;5.4693;A1B;H1;-0.35;
8393;45.6827;5.5719;A1B;H1;-0.23;
8394;45.6797;5.6745;A1B;H1;-0.24;
8395;45.6766;5.7771;A1B;H1;-0.25;
8396;45.6734;5.8797;A1B;H1;-0.26;
8397;45.6701;5.9822;A1B;H1;-0.43;
8398;45.6667;6.0848;A1B;H1;-0.41;
8399;45.6632;6.1873;A1B;H1;-0.42;
8400;45.6596;6.2898;A1B;H1;-0.4;
8401;45.656;6.3923;A1B;H1;-0.49;
8402;45.6522;6.4948;A1B;H1;-0.38;
8403;45.6484;6.5973;A1B;H1;-0.39;
8404;45.6444;6.6997;A1B;H1;-0.39;
8405;45.6404;6.8022;A1B;H1;-0.39;
8406;45.6363;6.9046;A1B;H1;-0.43;
8470;45.7452;-1.2112;A1B;H1;-0.75;
8471;45.7484;-1.1085;A1B;H1;-0.75;
8472;45.7515;-1.0058;A1B;H1;-0.75;
8473;45.7545;-0.9031;A1B;H1;-0.9;
8474;45.7575;-0.8003;A1B;H1;-0.9;
8475;45.7603;-0.6976;A1B;H1;-0.9;
8476;45.763;-0.5948;A1B;H1;-0.92;
8477;45.7657;-0.4921;A1B;H1;-0.92;
8478;45.7682;-0.3893;A1B;H1;-0.92;
8479;45.7707;-0.2865;A1B;H1;-0.92;
8480;45.773;-0.1837;A1B;H1;-0.92;
8481;45.7753;-0.0809;A1B;H1;-0.92;
8482;45.7774;0.0219;A1B;H1;-0.92;
8483;45.7795;0.1247;A1B;H1;-0.82;
8484;45.7815;0.2275;A1B;H1;-0.82;
8485;45.7834;0.3304;A1B;H1;-0.82;
8486;45.7852;0.4332;A1B;H1;-1.11;
8487;45.7869;0.5361;A1B;H1;-1.1;
8488;45.7885;0.6389;A1B;H1;-1.1;
8489;45.79;0.7418;A1B;H1;-0.81;
8490;45.7914;0.8446;A1B;H1;-0.81;
8491;45.7927;0.9475;A1B;H1;-0.81;
8492;45.7939;1.0504;A1B;H1;-0.81;
8493;45.7951;1.1532;A1B;H1;-0.68;
8494;45.7961;1.2561;A1B;H1;-0.68;
8495;45.797;1.359;A1B;H1;-0.68;
8496;45.7979;1.4619;A1B;H1;-0.68;
8497;45.7986;1.5648;A1B;H1;-0.68;
8498;45.7993;1.6677;A1B;H1;-0.68;
8499;45.7999;1.7706;A1B;H1;-0.63;
8500;45.8003;1.8735;A1B;H1;-0.47;
8501;45.8007;1.9764;A1B;H1;-0.51;
8502;45.801;2.0793;A1B;H1;-0.51;
8503;45.8012;2.1822;A1B;H1;-0.47;
8504;45.8013;2.2851;A1B;H1;-0.47;
8505;45.8013;2.388;A1B;H1;-0.23;
8506;45.8012;2.4909;A1B;H1;0.16;
8507;45.801;2.5938;A1B;H1;0.16;
8508;45.8007;2.6967;A1B;H1;0.16;
8509;45.8003;2.7996;A1B;H1;0.16;
8510;45.7999;2.9025;A1B;H1;-0.16;
8511;45.7993;3.0054;A1B;H1;-0.16;
8512;45.7987;3.1083;A1B;H1;0.28;
8513;45.7979;3.2112;A1B;H1;0.29;
8514;45.7971;3.3141;A1B;H1;0.29;
8515;45.7961;3.417;A1B;H1;0.18;
8516;45.7951;3.5198;A1B;H1;0.18;
8517;45.7939;3.6227;A1B;H1;-0.12;
8518;45.7927;3.7256;A1B;H1;-0.14;
8519;45.7914;3.8285;A1B;H1;-0.14;
8520;45.79;3.9313;A1B;H1;-0.13;
8521;45.7885;4.0342;A1B;H1;0.01;
8522;45.7869;4.137;A1B;H1;0.01;
8523;45.7852;4.2399;A1B;H1;0.02;
8524;45.7834;4.3427;A1B;H1;-0.05;
8525;45.7815;4.4456;A1B;H1;-0.16;
8526;45.7795;4.5484;A1B;H1;-0.21;
8527;45.7775;4.6512;A1B;H1;-0.21;
8528;45.7753;4.754;A1B;H1;-0.21;
8529;45.773;4.8568;A1B;H1;-0.21;
8530;45.7707;4.9596;A1B;H1;-0.21;
8531;45.7682;5.0624;A1B;H1;-0.35;
8532;45.7657;5.1652;A1B;H1;-0.35;
8533;45.7631;5.2679;A1B;H1;-0.35;
8534;45.7603;5.3707;A1B;H1;-0.35;
8535;45.7575;5.4734;A1B;H1;-0.24;
8536;45.7546;5.5762;A1B;H1;-0.56;
8537;45.7516;5.6789;A1B;H1;-0.23;
8538;45.7485;5.7816;A1B;H1;-0.25;
8539;45.7453;5.8843;A1B;H1;-0.25;
8540;45.742;5.987;A1B;H1;-0.41;
8541;45.7386;6.0897;A1B;H1;-0.17;
8542;45.7351;6.1923;A1B;H1;-0.35;
8543;45.7315;6.295;A1B;H1;-0.35;
8544;45.7279;6.3976;A1B;H1;-0.49;
8545;45.7241;6.5002;A1B;H1;-0.42;
8546;45.7202;6.6028;A1B;H1;-0.4;
8547;45.7163;6.7054;A1B;H1;-0.4;
8548;45.7122;6.808;A1B;H1;-0.4;
8614;45.8203;-1.113;A1B;H1;-0.75;
8615;45.8234;-1.0102;A1B;H1;-0.75;
8616;45.8265;-0.9073;A1B;H1;-0.9;
8617;45.8294;-0.8044;A1B;H1;-0.9;
8618;45.8322;-0.7016;A1B;H1;-0.9;
8619;45.8349;-0.5987;A1B;H1;-0.92;
8620;45.8376;-0.4958;A1B;H1;-0.92;
8621;45.8401;-0.3929;A1B;H1;-0.92;
8622;45.8426;-0.29;A1B;H1;-0.92;
8623;45.8449;-0.187;A1B;H1;-0.92;
8624;45.8472;-0.0841;A1B;H1;-0.75;
8625;45.8494;0.0189;A1B;H1;-0.75;
8626;45.8515;0.1218;A1B;H1;-0.75;
8627;45.8534;0.2248;A1B;H1;-0.75;
8628;45.8553;0.3277;A1B;H1;-0.75;
8629;45.8571;0.4307;A1B;H1;-1.1;
8630;45.8588;0.5337;A1B;H1;-1.1;
8631;45.8604;0.6367;A1B;H1;-1.1;
8632;45.8619;0.7397;A1B;H1;-1.1;
8633;45.8633;0.8427;A1B;H1;-0.81;
8634;45.8647;0.9457;A1B;H1;-0.81;
8635;45.8659;1.0487;A1B;H1;-0.81;
8636;45.867;1.1517;A1B;H1;-0.81;
8637;45.8681;1.2547;A1B;H1;-0.68;
8638;45.869;1.3577;A1B;H1;-0.68;
8639;45.8699;1.4608;A1B;H1;-0.68;
8640;45.8706;1.5638;A1B;H1;-0.68;
8641;45.8713;1.6668;A1B;H1;-0.37;
8642;45.8718;1.7698;A1B;H1;-0.47;
8643;45.8723;1.8729;A1B;H1;-0.47;
8644;45.8727;1.9759;A1B;H1;-0.48;
8645;45.873;2.079;A1B;H1;-0.47;
8646;45.8732;2.182;A1B;H1;-0.48;
8647;45.8733;2.285;A1B;H1;-0.25;
8648;45.8733;2.3881;A1B;H1;-0.23;
8649;45.8732;2.4911;A1B;H1;-0.23;
8650;45.873;2.5941;A1B;H1;0.16;
8651;45.8727;2.6972;A1B;H1;0.15;
8652;45.8723;2.8002;A1B;H1;0.16;
8653;45.8718;2.9032;A1B;H1;-0.16;
8654;45.8713;3.0063;A1B;H1;-0.16;
8655;45.8706;3.1093;A1B;H1;0.28;
8656;45.8699;3.2123;A1B;H1;0.29;
8657;45.869;3.3154;A1B;H1;0.29;
8658;45.8681;3.4184;A1B;H1;0.18;
8659;45.867;3.5214;A1B;H1;0.18;
8660;45.8659;3.6244;A1B;H1;-0.1;
8661;45.8647;3.7274;A1B;H1;-0.14;
8662;45.8634;3.8304;A1B;H1;-0.14;
8663;45.8619;3.9334;A1B;H1;-0.14;
8664;45.8604;4.0364;A1B;H1;0.02;
8665;45.8588;4.1394;A1B;H1;0.02;
8666;45.8571;4.2424;A1B;H1;-0.05;
8667;45.8553;4.3454;A1B;H1;-0.09;
8668;45.8535;4.4483;A1B;H1;-0.08;
8669;45.8515;4.5513;A1B;H1;-0.28;
8670;45.8494;4.6542;A1B;H1;-0.28;
8671;45.8472;4.7572;A1B;H1;-0.21;
8672;45.845;4.8601;A1B;H1;-0.21;
8673;45.8426;4.963;A1B;H1;-0.38;
8674;45.8402;5.066;A1B;H1;-0.39;
8675;45.8376;5.1689;A1B;H1;-0.39;
8676;45.835;5.2718;A1B;H1;-0.39;
8677;45.8322;5.3747;A1B;H1;-0.35;
8678;45.8294;5.4775;A1B;H1;-0.56;
8679;45.8265;5.5804;A1B;H1;-0.56;
8680;45.8235;5.6833;A1B;H1;-0.36;
8681;45.8204;5.7861;A1B;H1;-0.23;
8682;45.8172;5.8889;A1B;H1;-0.16;
8683;45.8139;5.9918;A1B;H1;-0.17;
8684;45.8105;6.0946;A1B;H1;-0.17;
8685;45.807;6.1974;A1B;H1;-0.17;
8686;45.8034;6.3002;A1B;H1;-0.35;
8687;45.7997;6.4029;A1B;H1;-0.34;
8688;45.796;6.5057;A1B;H1;-0.42;
8689;45.7921;6.6084;A1B;H1;-0.33;
8690;45.7882;6.7112;A1B;H1;-0.33;
8756;45.889;-1.2205;A1B;H1;-0.75;
8757;45.8922;-1.1175;A1B;H1;-0.75;
8758;45.8954;-1.0146;A1B;H1;-0.75;
8759;45.8984;-0.9116;A1B;H1;-0.9;
8760;45.9013;-0.8086;A1B;H1;-0.9;
8761;45.9041;-0.7056;A1B;H1;-0.92;
8762;45.9069;-0.6025;A1B;H1;-0.92;
8763;45.9095;-0.4995;A1B;H1;-0.92;
8764;45.9121;-0.3965;A1B;H1;-0.92;
8765;45.9145;-0.2934;A1B;H1;-0.92;
8766;45.9169;-0.1903;A1B;H1;-0.92;
8767;45.9192;-0.0873;A1B;H1;-0.75;
8768;45.9213;0.0158;A1B;H1;-0.75;
8769;45.9234;0.1189;A1B;H1;-0.75;
8770;45.9254;0.222;A1B;H1;-0.75;
8771;45.9273;0.3251;A1B;H1;-0.75;
8772;45.9291;0.4282;A1B;H1;-0.75;
8773;45.9308;0.5313;A1B;H1;-1.1;
8774;45.9324;0.6344;A1B;H1;-1.1;
8775;45.9339;0.7376;A1B;H1;-1.1;
8776;45.9353;0.8407;A1B;H1;-0.81;
8777;45.9366;0.9438;A1B;H1;-0.81;
8778;45.9379;1.047;A1B;H1;-0.81;
8779;45.939;1.1501;A1B;H1;-0.68;
8780;45.94;1.2533;A1B;H1;-0.68;
8781;45.941;1.3564;A1B;H1;-0.68;
8782;45.9418;1.4596;A1B;H1;-0.77;
8783;45.9426;1.5628;A1B;H1;-0.77;
8784;45.9432;1.6659;A1B;H1;-0.37;
8785;45.9438;1.7691;A1B;H1;-0.37;
8786;45.9443;1.8723;A1B;H1;-0.37;
8787;45.9447;1.9754;A1B;H1;-0.25;
8788;45.9449;2.0786;A1B;H1;-0.26;
8789;45.9451;2.1818;A1B;H1;-0.25;
8790;45.9452;2.285;A1B;H1;-0.26;
8791;45.9452;2.3881;A1B;H1;-0.23;
8792;45.9451;2.4913;A1B;H1;-0.23;
8793;45.945;2.5945;A1B;H1;0.16;
8794;45.9447;2.6976;A1B;H1;0.16;
8795;45.9443;2.8008;A1B;H1;0.16;
8796;45.9438;2.904;A1B;H1;-0.16;
8797;45.9433;3.0072;A1B;H1;-0.16;
8798;45.9426;3.1103;A1B;H1;0.28;
8799;45.9418;3.2135;A1B;H1;0.29;
8800;45.941;3.3166;A1B;H1;0.29;
8801;45.94;3.4198;A1B;H1;0.18;
8802;45.939;3.523;A1B;H1;0.18;
8803;45.9379;3.6261;A1B;H1;-0.11;
8804;45.9366;3.7292;A1B;H1;-0.14;
8805;45.9353;3.8324;A1B;H1;-0.14;
8806;45.9339;3.9355;A1B;H1;-0.13;
8807;45.9324;4.0386;A1B;H1;-0.07;
8808;45.9308;4.1418;A1B;H1;-0.07;
8809;45.9291;4.2449;A1B;H1;-0.05;
8810;45.9273;4.348;A1B;H1;-0.08;
8811;45.9254;4.4511;A1B;H1;-0.08;
8812;45.9234;4.5542;A1B;H1;-0.28;
8813;45.9214;4.6573;A1B;H1;-0.28;
8814;45.9192;4.7604;A1B;H1;-0.17;
8815;45.9169;4.8634;A1B;H1;-0.38;
8816;45.9146;4.9665;A1B;H1;-0.38;
8817;45.9121;5.0695;A1B;H1;-0.38;
8818;45.9096;5.1726;A1B;H1;-0.38;
8819;45.9069;5.2756;A1B;H1;-0.38;
8820;45.9042;5.3786;A1B;H1;-0.56;
8821;45.9013;5.4817;A1B;H1;-0.56;
8822;45.8984;5.5847;A1B;H1;-0.35;
8823;45.8954;5.6877;A1B;H1;-0.36;
8824;45.8923;5.7906;A1B;H1;-0.36;
8825;45.8891;5.8936;A1B;H1;-0.17;
8826;45.8858;5.9966;A1B;H1;-0.17;
8827;45.8824;6.0995;A1B;H1;-0.17;
8828;45.8789;6.2024;A1B;H1;-0.36;
8829;45.8753;6.3054;A1B;H1;-0.35;
8830;45.8716;6.4083;A1B;H1;-0.34;
8831;45.8678;6.5111;A1B;H1;-0.4;
8832;45.864;6.614;A1B;H1;-0.35;
8833;45.86;6.7169;A1B;H1;-0.34;
8834;45.856;6.8197;A1B;H1;-0.34;
8898;45.9576;-1.3283;A1B;H1;-0.75;
8899;45.9609;-1.2252;A1B;H1;-0.75;
8901;45.9673;-1.019;A1B;H1;-0.77;
8902;45.9703;-0.9158;A1B;H1;-0.92;
8903;45.9732;-0.8127;A1B;H1;-0.92;
8904;45.9761;-0.7095;A1B;H1;-0.92;
8905;45.9788;-0.6064;A1B;H1;-0.92;
8906;45.9814;-0.5032;A1B;H1;-0.92;
8907;45.984;-0.4;A1B;H1;-0.92;
8908;45.9865;-0.2969;A1B;H1;-0.92;
8909;45.9888;-0.1937;A1B;H1;-0.92;
8910;45.9911;-0.0904;A1B;H1;-0.92;
8911;45.9933;0.0128;A1B;H1;-0.75;
8912;45.9953;0.116;A1B;H1;-0.75;
8913;45.9973;0.2192;A1B;H1;-0.75;
8914;45.9992;0.3225;A1B;H1;-0.75;
8915;46.001;0.4257;A1B;H1;-0.75;
8916;46.0027;0.529;A1B;H1;-1.1;
8917;46.0043;0.6322;A1B;H1;-1.1;
8918;46.0058;0.7355;A1B;H1;-1.1;
8919;46.0073;0.8387;A1B;H1;-1.1;
8920;46.0086;0.942;A1B;H1;-0.96;
8921;46.0098;1.0453;A1B;H1;-0.77;
8922;46.011;1.1486;A1B;H1;-0.77;
8923;46.012;1.2519;A1B;H1;-0.77;
8924;46.0129;1.3552;A1B;H1;-0.76;
8925;46.0138;1.4585;A1B;H1;-0.76;
8926;46.0146;1.5617;A1B;H1;-0.76;
8927;46.0152;1.6651;A1B;H1;-0.37;
8928;46.0158;1.7684;A1B;H1;-0.37;
8929;46.0163;1.8717;A1B;H1;-0.25;
8930;46.0166;1.975;A1B;H1;-0.25;
8931;46.0169;2.0783;A1B;H1;-0.25;
8932;46.0171;2.1816;A1B;H1;-0.25;
8933;46.0172;2.2849;A1B;H1;-0.25;
8934;46.0172;2.3882;A1B;H1;-0.26;
8935;46.0171;2.4915;A1B;H1;-0.23;
8936;46.0169;2.5948;A1B;H1;0.15;
8937;46.0166;2.6981;A1B;H1;0.16;
8938;46.0163;2.8014;A1B;H1;0.16;
8939;46.0158;2.9047;A1B;H1;0.15;
8940;46.0152;3.008;A1B;H1;0.15;
8941;46.0146;3.1113;A1B;H1;0.28;
8942;46.0138;3.2146;A1B;H1;0.28;
8943;46.013;3.3179;A1B;H1;0.28;
8944;46.012;3.4212;A1B;H1;0.29;
8945;46.011;3.5245;A1B;H1;0.09;
8946;46.0098;3.6278;A1B;H1;0.02;
8947;46.0086;3.7311;A1B;H1;0.02;
8948;46.0073;3.8343;A1B;H1;-0.14;
8949;46.0059;3.9376;A1B;H1;-0.07;
8950;46.0044;4.0409;A1B;H1;-0.08;
8951;46.0027;4.1441;A1B;H1;-0.08;
8952;46.001;4.2474;A1B;H1;-0.05;
8953;45.9993;4.3506;A1B;H1;-0.08;
8954;45.9974;4.4539;A1B;H1;-0.08;
8955;45.9954;4.5571;A1B;H1;-0.08;
8956;45.9933;4.6603;A1B;H1;-0.28;
8957;45.9911;4.7635;A1B;H1;-0.39;
8958;45.9889;4.8667;A1B;H1;-0.38;
8959;45.9865;4.9699;A1B;H1;-0.38;
8960;45.984;5.0731;A1B;H1;-0.38;
8961;45.9815;5.1763;A1B;H1;-0.38;
8962;45.9788;5.2795;A1B;H1;-0.38;
8963;45.9761;5.3826;A1B;H1;-0.5;
8964;45.9733;5.4858;A1B;H1;-0.35;
8965;45.9703;5.5889;A1B;H1;-0.35;
8966;45.9673;5.6921;A1B;H1;-0.35;
8967;45.9642;5.7952;A1B;H1;-0.26;
8968;45.961;5.8983;A1B;H1;-0.16;
8969;45.9577;6.0014;A1B;H1;-0.16;
8970;45.9543;6.1044;A1B;H1;-0.16;
8971;45.9508;6.2075;A1B;H1;-0.35;
8972;45.9472;6.3106;A1B;H1;-0.34;
8973;45.9435;6.4136;A1B;H1;-0.35;
8974;45.9397;6.5166;A1B;H1;-0.33;
8975;45.9358;6.6196;A1B;H1;-0.33;
8976;45.9319;6.7226;A1B;H1;-0.35;
8977;45.9278;6.8256;A1B;H1;-0.33;
8978;45.9237;6.9286;A1B;H1;-0.34;
9044;46.0392;-1.0234;A1B;H1;-0.77;
9045;46.0422;-0.9201;A1B;H1;-0.92;
9046;46.0451;-0.8168;A1B;H1;-0.92;
9047;46.048;-0.7136;A1B;H1;-0.92;
9048;46.0507;-0.6103;A1B;H1;-0.92;
9049;46.0534;-0.507;A1B;H1;-0.92;
9050;46.0559;-0.4036;A1B;H1;-0.92;
9051;46.0584;-0.3003;A1B;H1;-0.92;
9052;46.0608;-0.197;A1B;H1;-0.92;
9053;46.063;-0.0936;A1B;H1;-0.92;
9054;46.0652;0.0097;A1B;H1;-0.92;
9055;46.0673;0.1131;A1B;H1;-0.75;
9056;46.0693;0.2164;A1B;H1;-0.75;
9057;46.0712;0.3198;A1B;H1;-0.97;
9058;46.073;0.4232;A1B;H1;-0.97;
9059;46.0747;0.5266;A1B;H1;-0.75;
9060;46.0763;0.63;A1B;H1;-1.1;
9061;46.0778;0.7334;A1B;H1;-1.1;
9062;46.0792;0.8368;A1B;H1;-0.96;
9063;46.0806;0.9402;A1B;H1;-0.95;
9064;46.0818;1.0436;A1B;H1;-0.95;
9065;46.0829;1.147;A1B;H1;-0.95;
9066;46.084;1.2504;A1B;H1;-0.77;
9067;46.0849;1.3539;A1B;H1;-0.77;
9068;46.0858;1.4573;A1B;H1;-0.96;
9069;46.0865;1.5607;A1B;H1;-0.37;
9070;46.0872;1.6642;A1B;H1;-0.37;
9071;46.0878;1.7676;A1B;H1;-0.25;
9072;46.0882;1.871;A1B;H1;-0.26;
9073;46.0886;1.9745;A1B;H1;-0.25;
9074;46.0889;2.0779;A1B;H1;-0.25;
9075;46.0891;2.1814;A1B;H1;-0.25;
9076;46.0892;2.2848;A1B;H1;-0.25;
9077;46.0892;2.3883;A1B;H1;-0.27;
9078;46.0891;2.4917;A1B;H1;-0.27;
9079;46.0889;2.5952;A1B;H1;0.15;
9080;46.0886;2.6986;A1B;H1;0.15;
9081;46.0882;2.802;A1B;H1;0.16;
9082;46.0878;2.9055;A1B;H1;0.15;
9083;46.0872;3.0089;A1B;H1;0.15;
9084;46.0865;3.1124;A1B;H1;0.24;
9085;46.0858;3.2158;A1B;H1;0.1;
9086;46.0849;3.3192;A1B;H1;0.1;
9087;46.084;3.4226;A1B;H1;0.1;
9088;46.0829;3.5261;A1B;H1;0.01;
9089;46.0818;3.6295;A1B;H1;0.01;
9090;46.0806;3.7329;A1B;H1;0.02;
9091;46.0792;3.8363;A1B;H1;-0.14;
9092;46.0778;3.9397;A1B;H1;-0.08;
9093;46.0763;4.0431;A1B;H1;-0.08;
9094;46.0747;4.1465;A1B;H1;-0.08;
9095;46.073;4.2499;A1B;H1;-0.05;
9096;46.0712;4.3533;A1B;H1;-0.08;
9097;46.0693;4.4567;A1B;H1;-0.08;
9098;46.0673;4.56;A1B;H1;-0.08;
9099;46.0652;4.6634;A1B;H1;-0.28;
9100;46.0631;4.7667;A1B;H1;-0.39;
9101;46.0608;4.8701;A1B;H1;-0.38;
9102;46.0584;4.9734;A1B;H1;-0.38;
9103;46.056;5.0767;A1B;H1;-0.38;
9104;46.0534;5.18;A1B;H1;-0.38;
9105;46.0508;5.2833;A1B;H1;-0.38;
9106;46.048;5.3866;A1B;H1;-0.5;
9107;46.0452;5.4899;A1B;H1;-0.35;
9108;46.0422;5.5932;A1B;H1;-0.35;
9109;46.0392;5.6965;A1B;H1;-0.35;
9110;46.0361;5.7997;A1B;H1;-0.26;
9111;46.0329;5.903;A1B;H1;-0.16;
9112;46.0296;6.0062;A1B;H1;-0.16;
9113;46.0262;6.1094;A1B;H1;-0.17;
9114;46.0227;6.2126;A1B;H1;-0.17;
9115;46.0191;6.3158;A1B;H1;-0.35;
9116;46.0154;6.419;A1B;H1;-0.34;
9117;46.0116;6.5221;A1B;H1;-0.35;
9118;46.0077;6.6253;A1B;H1;-0.35;
9119;46.0037;6.7284;A1B;H1;-0.32;
9120;45.9997;6.8315;A1B;H1;-0.34;
9121;45.9955;6.9346;A1B;H1;-0.33;
9187;46.1111;-1.0278;A1B;H1;-0.77;
9188;46.1141;-0.9244;A1B;H1;-0.92;
9189;46.1171;-0.821;A1B;H1;-0.92;
9190;46.1199;-0.7176;A1B;H1;-0.92;
9191;46.1226;-0.6141;A1B;H1;-0.92;
9192;46.1253;-0.5107;A1B;H1;-0.92;
9193;46.1279;-0.4073;A1B;H1;-0.87;
9194;46.1303;-0.3038;A1B;H1;-0.87;
9195;46.1327;-0.2003;A1B;H1;-0.87;
9196;46.135;-0.0968;A1B;H1;-0.92;
9197;46.1372;0.0066;A1B;H1;-0.92;
9198;46.1392;0.1101;A1B;H1;-0.92;
9199;46.1412;0.2136;A1B;H1;-0.97;
9200;46.1431;0.3171;A1B;H1;-0.97;
9201;46.1449;0.4207;A1B;H1;-0.97;
9202;46.1466;0.5242;A1B;H1;-0.88;
9203;46.1483;0.6277;A1B;H1;-0.88;
9204;46.1498;0.7313;A1B;H1;-0.8;
9205;46.1512;0.8348;A1B;H1;-0.96;
9206;46.1525;0.9383;A1B;H1;-0.96;
9207;46.1538;1.0419;A1B;H1;-0.95;
9208;46.1549;1.1454;A1B;H1;-0.95;
9209;46.1559;1.249;A1B;H1;-0.95;
9210;46.1569;1.3526;A1B;H1;-0.95;
9211;46.1577;1.4561;A1B;H1;-0.96;
9212;46.1585;1.5597;A1B;H1;-0.35;
9213;46.1592;1.6633;A1B;H1;-0.35;
9214;46.1597;1.7669;A1B;H1;-0.37;
9215;46.1602;1.8704;A1B;H1;-0.18;
9216;46.1606;1.974;A1B;H1;-0.25;
9217;46.1609;2.0776;A1B;H1;-0.25;
9218;46.1611;2.1812;A1B;H1;-0.18;
9219;46.1612;2.2848;A1B;H1;-0.18;
9220;46.1612;2.3883;A1B;H1;-0.18;
9221;46.1611;2.4919;A1B;H1;-0.27;
9222;46.1609;2.5955;A1B;H1;-0.03;
9223;46.1606;2.6991;A1B;H1;0.15;
9224;46.1602;2.8027;A1B;H1;0.15;
9225;46.1597;2.9062;A1B;H1;0.15;
9226;46.1592;3.0098;A1B;H1;0.25;
9227;46.1585;3.1134;A1B;H1;0.24;
9228;46.1578;3.2169;A1B;H1;0.1;
9229;46.1569;3.3205;A1B;H1;0.1;
9230;46.156;3.4241;A1B;H1;0.1;
9231;46.1549;3.5276;A1B;H1;0.01;
9232;46.1538;3.6312;A1B;H1;0.01;
9233;46.1525;3.7347;A1B;H1;0.02;
9234;46.1512;3.8383;A1B;H1;-0.07;
9235;46.1498;3.9418;A1B;H1;-0.08;
9236;46.1483;4.0454;A1B;H1;-0.08;
9237;46.1467;4.1489;A1B;H1;-0.08;
9238;46.145;4.2524;A1B;H1;-0.05;
9239;46.1432;4.3559;A1B;H1;-0.05;
9240;46.1413;4.4594;A1B;H1;-0.08;
9241;46.1393;4.5629;A1B;H1;-0.08;
9242;46.1372;4.6664;A1B;H1;-0.28;
9243;46.135;4.7699;A1B;H1;-0.17;
9244;46.1327;4.8734;A1B;H1;-0.39;
9245;46.1304;4.9769;A1B;H1;-0.38;
9246;46.1279;5.0803;A1B;H1;-0.38;
9247;46.1253;5.1838;A1B;H1;-0.38;
9248;46.1227;5.2872;A1B;H1;-0.38;
9249;46.1199;5.3907;A1B;H1;-0.5;
9250;46.1171;5.4941;A1B;H1;-0.5;
9251;46.1142;5.5975;A1B;H1;-0.35;
9252;46.1111;5.7009;A1B;H1;-0.35;
9253;46.108;5.8043;A1B;H1;-0.26;
9254;46.1048;5.9076;A1B;H1;-0.3;
9255;46.1015;6.011;A1B;H1;-0.3;
9256;46.098;6.1144;A1B;H1;-0.3;
9257;46.0945;6.2177;A1B;H1;-0.3;
9258;46.0909;6.321;A1B;H1;-0.3;
9259;46.0872;6.4243;A1B;H1;-0.36;
9260;46.0835;6.5276;A1B;H1;-0.36;
9261;46.0796;6.6309;A1B;H1;-0.35;
9262;46.0756;6.7342;A1B;H1;-0.35;
9263;46.0715;6.8374;A1B;H1;-0.33;
9327;46.1733;-1.3428;A1B;H1;-0.77;
9329;46.1799;-1.1358;A1B;H1;-0.77;
9330;46.183;-1.0322;A1B;H1;-0.92;
9331;46.186;-0.9287;A1B;H1;-0.92;
9332;46.189;-0.8252;A1B;H1;-0.92;
9333;46.1918;-0.7216;A1B;H1;-0.92;
